title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
🔥升级款175厘米松木画架，可用于艺术素描、绘画、婚礼置物架,150厘米+实木,20.16,https://cf.shopee.com.my/file/my-11134207-7rasg-m762smd1arvm82,http://shopee.com.my/product/1455795164/26726436531,Art Supplies,Canvases & Easels,IVCN2026051115426,205862994721,https://detail.1688.com/offer/637145698411.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,26726436531,20.16,高价品，流量翻倍,1
熔胶枪 20W+10支胶棒,20瓦枪+10根棍子,0.73,https://cf.shopee.ph/file/ph-11134207-7r991-luspt1x7lah758,http://shopee.ph/product/778071446/24027760718,School & Office Equipment,Glues,IVCN2026051115428,49768586962,https://detail.1688.com/offer/679604179574.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210790e117512822680798708e0e21&token=FHouU%2F4cwCqSXeBNRebwyuPTlZA%2B7h0IysO8UxV23rhq8ox%2F6mrD8w9oDudgPMSw,P1,2026/5/14,24027760718,0.73,低价品,1
一套最多包含1000个带粘性封口的黑色塑料安全信封，尺寸为15x20厘米。,1000套设备,49.28,https://cf.shopee.com.br/file/br-11134207-81z1k-mesk7pqua3296f,http://shopee.com.br/product/1627882516/22894417863,Letters & Envelopes,Envelopes & Angpao,IVCN2026051115432,119725426714,https://detail.1688.com/offer/670417939858.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,22894417863,49.28,高价品，流量翻倍,1
促销套装 - QUAFF 320mm A3尺寸冷热覆膜机及切纸机,金属结构,164.17,https://cf.shopee.ph/file/ph-11134207-7r98z-lnwhuton2m3t5b,http://shopee.ph/product/15681317/18094245301,School & Office Equipment,Others,IVCN2026051110665,138786910058,https://detail.1688.com/offer/784644259520.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017742565498087376e0ddd&token=%2FlJ0qcuS3CmdMPmv4mP0zlVqgXggfkvZu0FNJCw1XgLNmOrS2U8NfAapW3O%2B0nZt,P1,2026/5/14,18094245301,164.17,高价品，流量翻倍,2
5.5英寸弯头剪刀，品牌：PIN-1553（弯头）/ PIN-1553L（直头），中国1号DIY剪刀。,PIN-1553（弯曲端）,1.51,https://cf.shopee.co.th/file/th-11134207-7qukw-leswph4a16hd04,http://shopee.co.th/product/188380000/8763875307,School & Office Equipment,Scissors,IVCN202605120697,26220294563,https://detail.1688.com/offer/783997455426.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,8763875307,1.51,低价品,1
TUBE Opp 透明/棕色/易碎胶带 12mm/18mm/24mm/36mm/48mm/72mm x 200米 超大,易碎品 48mmx180y*6rl,19.47,https://cf.shopee.com.my/file/my-11134207-7rasl-m6f58gr5hp3ta2,http://shopee.com.my/product/168086799/26422965770,School & Office Equipment,Strings & Tapes,IVCN2026051112871,252671943152,,P2,2026/5/14,26422965770,19.47,高价品，流量翻倍,1
一套5个雏菊硅胶模具，带孔，适用于制作蜡烛、工艺品、派对礼品和手工皂,一套5个雏菊硅胶模具，带孔，适用于制作蜡烛、工艺品、派对礼品和手工皂,10,https://cf.shopee.com.br/file/sg-11134201-7rfhe-m40g56xobfr705,http://shopee.com.br/product/1416392464/20497997171,Art Supplies,Others,IVCN2026051115449,139831475537,https://detail.1688.com/offer/619615906752.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217605978432022821e0da1&token=Iy880J%2FwdSW2H%2BakxrrVk8HNvUC0lmwo0i14Kvl02MVljkk7ln3ueG6rd48hlHMb,P0,2026/5/14,20497997171,10,高价品，流量翻倍,1
Gprinter MX-H813 8位价格标签枪，一款高品质的价格标签机。,金属,23.37,https://cf.shopee.co.th/file/th-11134207-7rasi-m7ajiwcuqo1c8c,http://shopee.co.th/product/1215856555/27250748262,School & Office Equipment,Label Printers,IVCN2026051115451,138950995988,https://detail.1688.com/offer/708642387119.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=b8662394fc1bc91ad33dd1af8106fb04&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC1FCBAD125F88F491CB8966244C70EC8A1272D0A387A59B8C1B82EC61D0A28DC97EEF6D6099BA67CE089F770C23C101B7B3FD418B9BBCAD12D93B61EC315E821AFEB9EE534395085DF3A5DEC548A179A7EDB140ADC43B0666477410BA650420F0B63E34D8490F1327F712443625C1F478F1691959055BE7C407BF2EA49AD61554AE06877141BF4E8F%26cbu_cps_trace_flag%3Dwrite,P1,2026/5/14,27250748262,23.37,高价品，流量翻倍,1
便携式桌面A4纸裁切机/修边机（最多可裁切10张纸）,所以,10.69,https://cf.shopee.com.br/file/br-11134207-81ztc-mjjrjoy1hcsh68,http://shopee.com.br/product/1569804599/22599292476,School & Office Equipment,Pen Knives & Paper Cutters,IVCN2026051115469,159789602094,,P2,2026/5/14,22599292476,10.69,高价品，流量翻倍,1
环氧树脂套装 + 固化剂 – 低粘度透明 – 用于模具、工艺品和木材,1公斤低粘度套装,73.08,https://cf.shopee.com.br/file/br-11134207-820lm-mmrg853j162v5b,http://shopee.com.br/product/436196948/23498536604,Art Supplies,Others,IVCN2026051115473,219187913729,,P2,2026/5/14,23498536604,73.08,高价品，流量翻倍,1
磁性白板，带磁铁，120x90厘米，软铝框，适用于办公室、学校和教室,磁性白板，带磁铁，120x90厘米，软铝框，适用于办公室、学校和教室,30.74,https://cf.shopee.com.br/file/br-11134207-81ztn-mkws7gizf2824d,http://shopee.com.br/product/419677986/23497283362,School & Office Equipment,Writing Boards & Board Stands,IVCN2026051115481,219159590597,,P2,2026/5/14,23497283362,30.74,高价品，流量翻倍,1
电动削笔器，电池供电，自动削尖，削尖范围 6-12 毫米，多功能，双孔设计，适用于艺术家和家庭/学校使用。,罗莎,11.55,https://cf.shopee.com.br/file/sg-11134201-7rbkd-m5wjhh22314ba7,http://shopee.com.br/product/1388464789/28825262444,School & Office Equipment,Sharpeners,IVCN2026051115495,223772775691,https://detail.1688.com/offer/581719794545.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17760735693164713e101a&token=IecCyPDQ1pnFcRdnvt%2BFXhFwwRUz1%2F2wjod9EugpHQGcfk%2FowIO%2FQbztwreXPG16,P1,2026/5/14,28825262444,11.55,高价品，流量翻倍,1
防火防水文件收纳盒，带挂锁，质量好。,防火防水文件收纳盒，带挂锁，质量好。,201.71,https://cf.shopee.com.br/file/sg-11134201-8262f-mlgebmv4g74f87,http://shopee.com.br/product/1628907063/23699371842,School & Office Equipment,"Folders, Paper Organizers & Accessories",IVCN2026051115509,119872770372,,P2,2026/5/14,23699371842,201.71,高价品，流量翻倍,1
儿童艺术涂色套装 – 208件/150件绘画套装，含彩色铅笔和文具,208件 - 蓝色,4.69,https://cf.shopee.com.my/file/sg-11134301-7rd5q-lvowpl9yy4uxbf,http://shopee.com.my/product/1206023866/28250879458,Art Supplies,Crayons & Pastels,IVCN2026051113139,215124786267,https://detail.1688.com/offer/642420492063.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,28250879458,4.69,中价品,2
菜单文件夹，食品菜单文件夹，皮革封面，7 张，14 页，A4 尺寸。,棕色菜单文件夹,16.16,https://cf.shopee.co.th/file/th-11134207-7r98q-lq33w4ctm8t6a8,http://shopee.co.th/product/681609925/22689073446,School & Office Equipment,"Folders, Paper Organizers & Accessories",IVCN2026051115519,232427757136,https://detail.1688.com/offer/745293890164.html?spm=a26352.b28411319/2508.0.0.183e1e62kTbOx1&cosite=-&tracelog=p4p&_p_isad=1&clickid=a127900e9ecd45b6a22f514d39e0fb37&sessionid=931c8bb06496fdc2ac7a0be613579286,P1,2026/5/14,22689073446,16.16,高价品，流量翻倍,1
LemonU 儿童蜡笔套装，无毒可水洗，适合儿童绘画（24/36/48 支装）,48张彩色图册,7.06,https://cf.shopee.com.my/file/my-11134207-7rasg-m4ie5nbk3smx24,http://shopee.com.my/product/1125793211/25152224020,Art Supplies,Crayons & Pastels,IVCN2026051115523,218115541948,,P2,2026/5/14,25152224020,7.06,高价品，流量翻倍,2
包含多达 200 个安全信封的套装，电商专用袋，带气泡膜保护，尺寸 12x18 厘米，适用于电商平台配送。,250个包裹,40,https://cf.shopee.com.br/file/br-11134207-81ztq-ml4v4pfj2nt0e0,http://shopee.com.br/product/1741313220/58205780755,Letters & Envelopes,Envelopes & Angpao,IVCN2026051115525,149552501215,https://detail.1688.com/offer/682032474877.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,58205780755,40,高价品，流量翻倍,1
"信封 6.4""x4.5"" (162mmX114mm) 白色 (500个装)","信封 6.4""x4.5"" (162mmX114mm) 白色 (500个装)",16.05,https://cf.shopee.com.my/file/b6a8d25c33cfada92df007e2af29d4ed,http://shopee.com.my/product/286876742/7051337343,Letters & Envelopes,Envelopes & Angpao,IVCN2026051115527,50925578620,https://detail.1688.com/offer/736707397554.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,7051337343,16.05,高价品，流量翻倍,1
1/4 件套不锈钢钉绣花剪套装 9x5 厘米 多用途专业剪纸剪,四件套,15.53,https://cf.shopee.com.br/file/sg-11134201-7repd-m1yjrootsaot48,http://shopee.com.br/product/1387498475/23193495593,School & Office Equipment,Scissors,IVCN2026051115529,169400866551,,P2,2026/5/14,23193495593,15.53,高价品，流量翻倍,1
Wizkraft TURBO 运动服装专用热转印膜。非升华型，3 秒快速固化，低温固化。100% 纯正 PU FLEX 材质，触感柔软。适用于织物的热转印膜。,霓虹粉,13.99,https://cf.shopee.co.th/file/88304f8d965a7e30ad1106733c4edf4e,http://shopee.co.th/product/228658125/3738468858,Art Supplies,Others,IVCN2026051115537,21010501157,,P2,2026/5/14,3738468858,13.99,高价品，流量翻倍,1
CADXBLD1 黑色自动切割刀片，适用于 Brother SDX85 SDX125 SDX225,CADXBLD1 黑色自动切割刀片，适用于 Brother SDX85 SDX125 SDX225,50.44,https://cf.shopee.com.br/file/br-11134207-820lb-mlov9o62o3yfa5,http://shopee.com.br/product/566254234/58254692121,School & Office Equipment,Pen Knives & Paper Cutters,IVCN2026051115540,239437230735,,P2,2026/5/14,58254692121,50.44,高价品，流量翻倍,1
（USP）💢正品，含画笔💢（12 支装）💯 Master Art 12 色水彩颜料，3ml 和 5ml 两种规格，含 Master Art 画笔（12 套）,5毫升,41.48,https://cf.shopee.co.th/file/th-11134207-7rasb-m0k31srsgzq0c7,http://shopee.co.th/product/965378151/23734922295,Art Supplies,Water & Poster Colours,IVCN2026051115544,231450874091,,P2,2026/5/14,23734922295,41.48,高价品，流量翻倍,1
BUETOOTH XD-210 打印机 + 10 卷 50x30 规格的货架标签,BUETOOTH XD-210 打印机 + 10 卷 50x30 规格的货架标签,182.01,https://cf.shopee.com.br/file/sg-11134201-7rdyk-mdlygai8qhh88f,http://shopee.com.br/product/1457889133/23598822681,School & Office Equipment,Label Printers,IVCN202605120705,199610803734,,P2,2026/5/14,23598822681,182.01,高价品，流量翻倍,1
儿童自动换水刷子清洗器，带自动换水功能的刷子清洗容器。,蓝色的,49.7,https://cf.shopee.com.br/file/sg-11134201-8260p-mk6n8helnjlu06,http://shopee.com.br/product/1649432190/58254444023,Art Supplies,Paint Palettes,IVCN2026051115137,149790007457,,P2,2026/5/14,58254444023,49.7,高价品，流量翻倍,2
【刮刮赢奖】208色大号彩色铅笔套装，含300gsm画板和美术收纳箱，儿童礼品,208 件粉色 + 四月礼物,1.44,https://cf.shopee.vn/file/vn-11134207-81ztc-mmpxhc8tklqd24,http://shopee.vn/product/976079029/26711000251,Art Supplies,Crayons & Pastels,IVCN2026051115548,224202972844,https://detail.1688.com/offer/901107046084.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,26711000251,1.44,中价品,1
25张10x15英寸油画画布套装，适用于油画、水粉画或丙烯画。,25张10x15英寸油画画布套装，适用于油画、水粉画或丙烯画。,17.5,https://cf.shopee.com.br/file/sg-11134201-821cx-mh2d5n9gx15931,http://shopee.com.br/product/1653989668/23799157123,Art Supplies,Canvases & Easels,IVCN2026051115555,199181749696,https://detail.1688.com/offer/968378072114.html?spm=a26352.13672862.offerlist.47.766a1e62ntdtqE&cosite=-&tracelog=p4p&_p_isad=1&clickid=9dcf76324ef6466ba5ff8f921c0b6844&sessionid=59080308c55b4a5faccb5de2368bbc73,P0,2026/5/14,23799157123,17.5,高价品，流量翻倍,1
COLOP 彩色打印系列橡胶印章 | 圆形自来墨印章 P10 | P20 | P30 | P40 | P50 | R12 | R17,P40（22 x 58毫米），蓝色墨水,6.93,https://cf.shopee.com.my/file/sg-11134201-22120-7di3kbed95kvd2,http://shopee.com.my/product/104551969/1658617310,School & Office Equipment,Ink Stamps & Pads,IVCN2026051115345,3553991214,"https://detail.1688.com/offer/568894441336.html?spm=a26352.b28411319.offerlist.6.20c01e62cCRtUa ,https://detail.1688.com/offer/674106869874.html?spm=a26352.b28411319.offerlist.33.4b8b1e62IBYsMl",P1,2026/5/14,1658617310,6.93,中价品,5
透明水晶树脂 5kg + 干燥催化剂 | 工艺品、模具和层压制品,透明水晶树脂 5kg + 干燥催化剂 | 工艺品、模具和层压制品,183.69,https://cf.shopee.com.br/file/br-11134207-7r98o-lu14d3204n1021,http://shopee.com.br/product/689075548/22996088878,Art Supplies,Others,IVCN202605120709,139819884041,,P2,2026/5/14,22996088878,183.69,高价品，流量翻倍,1
🤩蝴蝶磁性白板带支架和滚轮【全套+赠品】适用于办公室/教室/家庭 双面,• 双面 70*100厘米,99.85,https://cf.shopee.com.my/file/my-11134207-7r98x-lzfwmmcfl2ztb6,http://shopee.com.my/product/758068693/29558415557,School & Office Equipment,Writing Boards & Board Stands,IVCN2026051111733,256415832535,,P2,2026/5/14,29558415557,99.85,高价品，流量翻倍,2
1000 或 2000 件装，灰色包装，包含运输信封/运输袋，尺寸：12x18、13x25、15x20、19x25、20x20、20x30、26x36、32x40,"26x36,1000",65,https://cf.shopee.com.br/file/br-11134207-81ztc-mjevxk4843r541,http://shopee.com.br/product/1667413333/58253165554,Letters & Envelopes,Envelopes & Angpao,IVCN2026051111016,238799052350,https://detail.1688.com/offer/642165786700.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,58253165554,65,高价品，流量翻倍,11
硅胶模具 037 - 丹妮莉丝玫瑰 - 花朵 - Flexarte,硅胶模具 037 - 丹妮莉丝玫瑰 - 花朵 - Flexarte,3.2,https://cf.shopee.com.br/file/sg-11134201-8262w-mjdbb3p8e2h0e6,http://shopee.com.br/product/534018959/14653904587,Art Supplies,Others,IVCN202605120713,152537031889,https://detail.1688.com/offer/758503450322.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,14653904587,3.2,高价品，流量翻倍,1
专业热熔胶枪，7毫米和11毫米口径，带开关按钮 + 10根胶棒 | 吸盘底座,LILACS，11毫米(G)手枪,26.5,https://cf.shopee.com.br/file/sg-11134201-8262k-mkcb03wwqzuw90,http://shopee.com.br/product/1077849049/58204702105,School & Office Equipment,Glues,IVCN2026051111193,179724870735,"https://detail.1688.com/offer/835916534853.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17647560841682687e1818&token=AFDrTQFP4Mpa97zWaoPGt7pd7ne6oolecguUh5lLNEtYaRZ7aNIDjLiQwCWeA9nX,,https://detail.1688.com/offer/539598316761.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917550526615133429e106b&token=muc%2B9e9bxrDNrRBQd0peiBqY8qFCqdBg%2Fr6XqnKcgM6Txg4qXUi74jJFpAYs6hR1",P0,2026/5/14,58204702105,26.5,高价品，流量翻倍,2
RUBY 白板 磁性白板 铝合金框架 实心板,1.0*0.7米 & 支架1.0,57.77,https://cf.shopee.com.my/file/my-11134207-820la-mgfzr0636e4o8a,http://shopee.com.my/product/1246310125/25734039135,School & Office Equipment,Writing Boards & Board Stands,IVCN2026051111101,355042418694,,P2,2026/5/14,25734039135,57.77,高价品，流量翻倍,7
便携式 58mm 蓝牙迷你打印机，带热敏标签,58毫米黑色标签 + 2300张50x30毫米标签,94,https://cf.shopee.com.br/file/br-11134207-81ztc-mj8idctrda8311,http://shopee.com.br/product/498189044/22991461128,School & Office Equipment,Label Printers,IVCN202605120715,198029881245,"https://detail.1688.com/offer/91429417745.html?kj_agent_plugin=aliprice&fromkv=xytTrace:,https://detail.1688.com/offer/6488489864.html?kj_agent_plugin=aliprice&fromkv=xytTrace:",P0,2026/5/14,22991461128,94,高价品，流量翻倍,2
ERORO 带轮木制画架，型号 W14D。可调节折叠式绘图画架。,W14D,168.52,https://cf.shopee.co.th/file/th-11134207-7r98v-lqmskutgiy90a5,http://shopee.co.th/product/311784175/20891678097,Art Supplies,Others,IVCN2026051115580,184492316213,https://detail.1688.com/offer/552412948248.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,20891678097,168.52,高价品，流量翻倍,1
12毫米字母间隔片，适用于珠宝、工艺品和装饰。,金色，100个单位,4,https://cf.shopee.com.br/file/br-11134207-81z1k-mfwya0fxjvnr4f,http://shopee.com.br/product/288033817/22792891733,Art Supplies,Others,IVCN2026051115584,149787472360,https://detail.1688.com/offer/856849626413.html?spm=a26352.b28411319/2508.0.0,P0,2026/5/14,22792891733,4,高价品，流量翻倍,1
（正品USP产品，仅限批发，每包12套）大师级双头彩色铅笔，可选12色、24色、36色、48色、60色和72色。（12套）,双头口罩，12种颜色/12盒,25.2,https://cf.shopee.co.th/file/th-11134207-7qul6-lj6uiztig1d42b,http://shopee.co.th/product/965378151/21176628932,Art Supplies,Color Pencils,IVCN2026051115592,204085100564,https://detail.1688.com/offer/562232272008.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,21176628932,25.2,高价品，流量翻倍,1
LED灯板 A3 A4 A5，Synchronicity Digitools LUMIA 灯板 | 工程 Arki 描摹书写,A3,16.6,https://cf.shopee.ph/file/ph-11134207-81ztc-metrcgv10rgl07,http://shopee.ph/product/316399774/8257341975,School & Office Equipment,Writing Boards & Board Stands,IVCN2026051115594,143580483416,https://detail.1688.com/offer/694182666771.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i38&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/5/14,8257341975,16.6,高价品，流量翻倍,1
【批发价】PE薄膜、PE收缩膜、拉伸膜 50cm - 3KG 芯材 300克,50厘米 3公斤 500克,14.11,https://cf.shopee.vn/file/135ec60d4667dff154058478eab058f1,http://shopee.vn/product/231496373/6040785107,School & Office Equipment,Strings & Tapes,IVCN2026051115600,30183112718,https://detail.1688.com/offer/745844252904.html?spm=a26352.b28411319.offerlist.11.381e1e627tGOVG,P1,2026/5/14,6040785107,14.11,高价品，流量翻倍,1
一盒12把折叠工艺剪刀,一盒12把折叠工艺剪刀,10.68,https://cf.shopee.com.br/file/br-11134207-7r98o-mb432vi7eyrze2,http://shopee.com.br/product/467234279/23098648236,School & Office Equipment,Scissors,IVCN2026051115605,199608634624,https://detail.1688.com/offer/795650459144.html?lang=zh&kjSource=pc&fromkv=refer:HVHFESCLLBNFQSCFGJKE2TSKKFDVCMSUKNGUUVKHKJIFOWJUINGE2VRULBHTGM2TJVJEUV2LLFGFGTKOKVDDMTKKLBDVSM2EJVGVUVSHKFMUIU2PJJJUOSSQLBLTOSKN&bizType=saasTool&customerId=alipriceLP,P0,2026/5/14,23098648236,10.68,高价品，流量翻倍,1
Phomemo E1000 Pro 键盘标签打印机（含标签带）,灰色的,110.19,https://cf.shopee.com.my/file/cn-11134207-820l4-meo7n6tlmn7of7,http://shopee.com.my/product/1155419244/44369065148,School & Office Equipment,Label Printers,IVCN2026051114255,271562163922,,P2,2026/5/14,44369065148,110.19,高价品，流量翻倍,2
A3/A4/B4/A5多功能裁纸刀，带调节器和止动器/裁纸刀/裁纸,A4,17.81,https://cf.shopee.com.my/file/my-11134207-7r98w-luhaze0b93033c,http://shopee.com.my/product/1219939777/25421366474,School & Office Equipment,Pen Knives & Paper Cutters,IVCN2026051115613,245551854638,,P2,2026/5/14,25421366474,17.81,高价品，流量翻倍,1
